timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,user_agent,url,is_internal_traffic,label,attack_type,hour,dow,url_host,bytes_total,is_web,temporal_score,relational_score,xgb_proba
2025-11-05 03:07:00,138.42.109.231,133.72.166.214,443,443,TCP,1195,3064,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,0,1,brute-force,3,2,,4259,1,103477872.0,0.22139975,0.8303147
2025-10-29 11:35:00,138.47.132.67,160.242.230.179,25,21,TCP,24044,13344,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://app.company.in/owa/auth/logon.aspx?id=970456,0,0,benign,11,2,app.company.in,37388,0,392824896.0,0.21563517,0.002378988
2025-11-25 14:31:00,138.54.69.83,175.82.23.9,51990,21,UDP,66045,198089,sqlmap/1.8,https://portal.example.org/owa/auth/logon.aspx?id=283179,0,0,benign,14,1,portal.example.org,264134,0,4751178752.0,0.21563517,0.42675844
2025-11-27 12:33:00,138.58.228.179,139.71.101.85,29009,25,TCP,19638,60801,python-requests/2.28,https://internal.bank.local/owa/auth/logon.aspx?id=715149,0,1,command-injection,12,3,internal.bank.local,80439,0,1189458816.0,0.21563517,0.8191167
2025-11-11 01:40:00,138.58.41.148,174.119.7.160,13447,80,TCP,34960,106645,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/login?id=841339,0,1,exploit-attempt,1,1,portal.example.org,141605,1,112339592413184.0,0.21563517,0.61979645
2025-11-29 21:33:00,138.72.213.212,68.68.105.209,64549,3389,TCP,441292,1289750,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://portal.example.org/config.php?id=211616,0,0,benign,21,5,portal.example.org,1731042,0,180092420096.0,0.21563517,0.024627361
2025-11-22 20:50:00,138.72.3.121,73.224.235.237,61384,80,TCP,19620,45942,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,0,0,benign,20,5,,65562,1,472894848.0,0.22139975,0.0017418946
2025-10-12 14:19:00,138.82.223.91,67.55.133.151,42030,25,UDP,11890,21886,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/config.php?id=270427,1,0,benign,14,6,api.service.io,33776,0,83669360640.0,0.21563517,0.0040754317
2025-10-17 06:28:00,139.103.39.152,106.47.19.245,18693,1433,TCP,33203,64874,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,0,0,benign,6,4,,98077,0,4036174080.0,0.22139975,0.007954646
2025-11-09 18:54:00,139.114.178.230,236.109.87.24,443,25,TCP,17654,51438,curl/8.4.0,,1,0,benign,18,6,,69092,0,8436167168.0,0.22139975,0.057771962
2025-10-09 16:30:00,139.123.124.55,166.205.109.196,21,53,TCP,17739,35725,curl/8.4.0,https://webmail.corp/owa/auth/logon.aspx?id=324347,0,0,benign,16,3,webmail.corp,53464,0,1039042496.0,0.21563517,0.060135018
2025-10-26 12:24:00,139.139.105.226,179.252.145.52,43368,1433,TCP,15719,35508,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/wp-login.php?id=391475,0,0,benign,12,6,api.service.io,51227,0,597850432.0,0.21563517,0.0030518787
2025-11-22 17:21:00,139.141.183.110,166.223.250.25,42013,3389,TCP,14504,3780,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://webmail.corp/manager/html?id=141857,0,0,benign,17,5,webmail.corp,18284,0,1164813952.0,0.21563517,0.003093438
2025-12-02 11:13:00,139.143.22.151,245.222.247.28,24995,1433,TCP,64883,5486,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/login?id=555034,0,0,benign,11,1,api.service.io,70369,0,43133341696.0,0.21563517,0.004707622
2025-10-30 04:03:00,139.149.115.60,97.251.57.141,30715,25,TCP,29748,87923,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/wp-login.php?id=874077,1,0,benign,4,3,portal.example.org,117671,0,3041860096.0,0.21563517,0.0055234
2025-11-13 22:28:00,139.149.33.57,72.41.152.225,65033,3306,TCP,3311,10505,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/config.php?id=324652,0,0,benign,22,3,api.service.io,13816,0,1708518400.0,0.21563517,0.0033473074
2025-11-08 15:30:00,139.151.234.18,204.164.120.254,1248,3306,TCP,9217,20015,curl/8.4.0,,0,0,benign,15,5,,29232,0,193143904.0,0.22139975,0.010331657
2025-11-05 15:57:00,139.153.48.245,102.37.39.231,10096,3306,TCP,27135,74920,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/config.php?id=475447,0,0,benign,15,2,portal.example.org,102055,0,16755799040.0,0.21563517,0.004624636
2025-10-04 05:03:00,139.160.102.107,177.53.50.157,13030,1433,TCP,141998,498161,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/dashboard?id=263752,1,0,benign,5,5,webmail.corp,640159,0,27131684864.0,0.21563517,0.0034484465
2025-10-22 04:56:00,139.161.3.249,162.127.145.125,36926,3389,UDP,406490,1309556,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,0,0,benign,4,2,,1716046,0,181776089088.0,0.22139975,0.035779238
2025-10-22 00:12:00,139.182.39.246,255.49.194.187,17578,25,TCP,33818,77275,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://api.service.io/shell?id=399159,0,0,benign,0,2,api.service.io,111093,0,20199450624.0,0.21563517,0.0391395
2025-10-27 09:25:00,139.185.211.191,123.195.168.67,12979,22,UDP,27536,93522,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/test.php?id=200800,0,0,benign,9,0,internal.bank.local,121058,0,105581273088.0,0.21563517,0.000878447
2025-10-20 18:38:00,139.193.86.41,149.248.156.134,22,3306,TCP,12128,36509,curl/8.4.0,https://internal.bank.local/manager/html?id=517710,1,0,benign,18,0,internal.bank.local,48637,0,216730384.0,0.21563517,0.0058305166
2025-11-12 04:59:00,139.194.21.191,81.145.103.100,46881,22,TCP,5568,5821,python-requests/2.31.0,https://internal.bank.local/owa/auth/logon.aspx?id=727442,0,0,benign,4,2,internal.bank.local,11389,0,1209168000.0,0.21563517,0.0033745575
2025-12-05 17:36:00,139.202.203.245,167.62.226.195,27860,443,TCP,5306,1564,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,0,0,benign,17,4,,6870,1,540434816.0,0.22139975,0.014374977
2025-10-08 16:34:00,139.202.219.31,177.109.243.251,44388,53,ICMP,55049,111893,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/dashboard?id=740787,0,0,benign,16,2,api.service.io,166942,0,2784076032.0,0.21563517,0.0033077532
2025-10-26 20:25:00,139.206.238.247,23.10.193.243,62194,1433,TCP,13463,37583,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,0,0,benign,20,6,,51046,0,657824896.0,0.22139975,0.0008214304
2025-12-29 16:13:00,139.208.160.99,106.150.78.12,17879,443,TCP,22220,72673,curl/8.4.0,https://internal.bank.local/login?id=184562,0,0,benign,16,0,internal.bank.local,94893,1,834179328.0,0.21563517,0.005341721
2025-12-11 07:49:00,139.220.184.234,225.13.226.19,42340,53,UDP,49647,111347,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,0,0,benign,7,3,,160994,0,5058786304.0,0.22139975,0.003789974
2025-12-07 17:37:00,139.227.85.229,90.213.188.191,443,25,TCP,90768,204865,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/admin?id=286424,0,0,benign,17,6,webmail.corp,295633,0,9052150784.0,0.21563517,0.010826253
2025-12-28 20:44:00,139.229.214.253,129.73.179.33,60402,3389,TCP,4071,9240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,0,0,benign,20,6,,13311,0,4100674816.0,0.22139975,0.0016160074
2025-12-23 02:39:00,139.232.81.26,101.22.78.157,21,443,TCP,195109,691565,curl/7.81.0,https://internal.bank.local/admin?id=122939,0,1,sql-injection,2,1,internal.bank.local,886674,1,49085202432.0,0.21563517,0.7634616
2025-11-15 07:53:00,139.247.252.11,26.6.7.50,29494,22,TCP,3806,9225,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/shell?id=578996,0,0,benign,7,5,webmail.corp,13031,0,112395280.0,0.21563517,0.00954316
2025-12-22 09:57:00,139.255.157.18,75.220.1.219,19564,1433,TCP,47418,62043,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/dashboard?id=106477,0,0,benign,9,0,api.service.io,109461,0,291336749056.0,0.21563517,0.0151295
2025-12-19 00:33:00,139.255.249.221,247.208.116.237,15482,3306,UDP,122387,152247,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/login?id=456748,0,0,benign,0,4,webmail.corp,274634,0,5286287872.0,0.21563517,0.0019755221
2025-11-22 20:41:00,139.30.139.253,124.82.227.133,43815,3389,TCP,5032,5238,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://app.company.in/admin?id=9896,0,0,benign,20,5,app.company.in,10270,0,122181168.0,0.21563517,0.0012534364
2025-11-28 03:38:00,139.33.98.120,156.46.35.30,56854,1433,TCP,1451,4702,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/manager/html?id=626745,0,0,benign,3,4,api.service.io,6153,0,1012840448.0,0.21563517,0.00720454
2025-12-13 02:59:00,139.38.255.233,190.185.158.157,41942,25,TCP,79970,195386,curl/8.4.0,https://portal.example.org/dashboard?id=168087,0,0,benign,2,5,portal.example.org,275356,0,9452818432.0,0.21563517,0.05172142
2025-11-14 16:44:00,139.44.81.230,138.218.99.217,25884,53,TCP,166262,513703,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,1,0,benign,16,4,,679965,0,28595103744.0,0.22139975,0.0022589262
2025-10-15 11:56:00,139.53.27.89,68.30.177.175,35167,25,UDP,151718,144470,python-urllib/3.9,https://webmail.corp/wp-login.php?id=447664,0,0,benign,11,2,webmail.corp,296188,0,14433300480.0,0.21563517,0.0034100844
2025-11-17 19:14:00,139.6.77.101,253.109.201.132,51898,3306,TCP,40561,92047,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/.env?id=794172,0,0,benign,19,0,webmail.corp,132608,0,1659334784.0,0.21563517,0.0030018818
2025-11-04 19:55:00,139.74.143.24,84.7.198.146,27728,80,TCP,11206,4390,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://app.company.in/login?id=101720,0,0,benign,19,1,app.company.in,15596,1,23858464768.0,0.21563517,0.0019348982
2025-12-18 18:10:00,139.75.237.48,249.100.39.28,41503,23448,TCP,4603,12961,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/owa/auth/logon.aspx?id=197120,0,0,benign,18,3,internal.bank.local,17564,0,301505824.0,0.21563517,0.0023698378
2025-12-29 08:39:00,139.77.125.77,3.191.248.193,40954,443,TCP,944302,3895470,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/owa/auth/logon.aspx?id=210135,0,0,benign,8,0,api.service.io,4839772,1,1462810181632.0,0.21563517,0.013999723
2025-11-23 01:34:00,139.8.37.7,230.50.85.91,59722,80,UDP,38638,145668,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/dashboard?id=533675,0,0,benign,1,6,internal.bank.local,184306,1,66992828416.0,0.21563517,0.005022141
2025-10-02 15:56:00,139.83.154.32,233.55.163.182,14145,22,TCP,16768,34805,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/.env?id=995792,0,0,benign,15,3,api.service.io,51573,0,122798571520.0,0.21563517,0.0041605863
2025-10-25 03:33:00,139.84.21.88,74.166.101.251,7530,80,UDP,51338,166606,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,0,0,benign,3,5,,217944,1,5373063680.0,0.22139975,0.0072077913
2025-12-24 04:33:00,139.84.242.247,15.27.33.2,19486,3306,TCP,4806,13371,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/manager/html?id=130166,0,0,benign,4,2,webmail.corp,18177,0,17769789440.0,0.21563517,0.004615249
2025-10-06 21:44:00,139.86.125.138,242.42.135.214,3108,22,TCP,716065,1327953,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/admin?id=378606,0,0,benign,21,0,webmail.corp,2044018,0,239119171584.0,0.21563517,0.0063137277
2025-11-23 12:32:00,139.90.61.92,9.242.3.170,43137,21,TCP,75087,206143,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,0,0,benign,12,6,,281230,0,4929502208.0,0.22139975,0.0077049527
2025-12-03 02:56:00,139.96.103.4,19.30.169.245,59873,80,TCP,7197,12885,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,1,0,benign,2,2,,20082,1,84578590720.0,0.22139975,0.002782716
2025-10-24 19:11:00,14.117.129.56,255.14.197.38,22,22,TCP,12350,16773,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/.env?id=401162,0,1,brute-force,19,4,webmail.corp,29123,0,1528825216.0,0.21563517,0.7633608
2025-10-29 08:43:00,14.117.57.144,73.127.238.165,25,22,TCP,757315,2499956,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/?id=752362,0,0,benign,8,2,webmail.corp,3257271,0,649559343104.0,0.21563517,0.040242106
2025-10-31 13:46:00,14.137.15.170,198.21.88.238,21,25,TCP,6129,22133,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,0,0,benign,13,4,,28262,0,2487793152.0,0.22139975,0.017615428
2025-10-03 04:22:00,14.139.184.108,39.72.65.217,32374,21,ICMP,14526,5554,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://webmail.corp/login?id=927366,0,0,benign,4,4,webmail.corp,20080,0,1823073024.0,0.21563517,0.0053646266
2025-10-18 09:00:00,14.155.217.67,89.106.94.94,80,80,UDP,55440,217287,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/owa/auth/logon.aspx?id=940139,0,1,brute-force,9,5,internal.bank.local,272727,1,6181548032.0,0.21563517,0.8461536
2025-11-13 08:16:00,14.157.214.225,237.158.255.194,33975,443,TCP,25838,99439,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/dashboard?id=913303,0,0,benign,8,3,api.service.io,125277,1,37005275136.0,0.21563517,0.0025524392
2025-12-07 17:34:00,14.161.146.159,231.227.87.132,3389,3389,TCP,16328,38794,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/config.php?id=693848,0,0,benign,17,6,webmail.corp,55122,0,951094720.0,0.21563517,0.21512018
2025-11-18 14:36:00,14.163.235.32,238.107.38.194,32689,25,TCP,5287,3573,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/manager/html?id=108350,1,0,benign,14,1,webmail.corp,8860,0,12648997888.0,0.21563517,0.0046317424
2025-11-18 13:12:00,14.177.225.147,161.240.91.52,54597,42625,TCP,3930,3597,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/.env?id=424736,0,0,benign,13,1,webmail.corp,7527,0,16094837342208.0,0.21563517,0.015416321
2025-10-26 23:52:00,14.179.238.233,154.53.21.204,3389,25,TCP,17371,26142,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://portal.example.org/wp-login.php?id=69280,0,0,benign,23,6,portal.example.org,43513,0,4544864256.0,0.21563517,0.011880367
2025-10-14 01:56:00,14.18.136.62,246.253.234.181,8472,80,TCP,9971,16816,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/backup.sql?id=950115,0,0,benign,1,1,api.service.io,26787,1,4130361088.0,0.21563517,0.020667162
2025-11-26 04:18:00,14.186.253.58,161.183.132.171,51212,443,UDP,19478,12922,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,0,0,benign,4,2,,32400,1,11540999168.0,0.22139975,0.0049700635
2025-10-12 01:50:00,14.190.217.50,94.248.113.51,4568,80,TCP,17768,39777,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/wp-login.php?id=536050,0,0,benign,1,6,api.service.io,57545,1,338545184.0,0.21563517,0.010841077
2025-10-17 21:05:00,14.194.146.46,198.162.190.106,55826,3389,TCP,20941,23304,python-requests/2.31.0,https://app.company.in/admin?id=411542,0,0,benign,21,4,app.company.in,44245,0,325460992.0,0.21563517,0.000485221
2025-10-10 23:03:00,14.194.208.135,119.48.134.112,5456,445,TCP,5602,18539,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://internal.bank.local/.env?id=846927,0,0,benign,23,4,internal.bank.local,24141,0,137697424.0,0.21563517,0.024458522
2025-11-19 13:30:00,14.197.228.87,76.112.165.218,45239,3306,UDP,7881,3847,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,0,0,benign,13,2,,11728,0,2679500288.0,0.22139975,0.0028021792
2025-10-10 16:01:00,14.216.253.98,244.136.137.92,8372,22,TCP,27117,61300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/backup.sql?id=584741,0,0,benign,16,4,portal.example.org,88417,0,6863760896.0,0.21563517,0.004682267
2025-10-26 06:52:00,14.218.250.153,147.147.34.217,25,80,TCP,13579,20126,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/backup.sql?id=791728,0,0,benign,6,6,api.service.io,33705,1,2115894656.0,0.21563517,0.02625835
2025-11-05 06:38:00,14.228.227.238,234.99.31.12,27836,3389,TCP,5464,22769,python-urllib/3.9,https://webmail.corp/.env?id=56865,0,0,benign,6,2,webmail.corp,28233,0,1912760064.0,0.21563517,0.010087367
2025-12-05 03:49:00,14.232.137.7,161.47.238.218,59373,443,TCP,153680,37029,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/.env?id=28046,0,0,benign,3,4,portal.example.org,190709,1,38486687744.0,0.21563517,0.0053072814
2025-12-05 17:58:00,14.3.24.171,66.65.195.199,18778,1433,TCP,2023,487,python-requests/2.28,,1,1,command-injection,17,4,,2510,0,8630311936.0,0.22139975,0.7154866
2025-10-02 08:58:00,14.32.190.89,143.165.99.183,12908,22,TCP,34919,127581,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/shell?id=450510,0,0,benign,8,3,portal.example.org,162500,0,4313323520.0,0.21563517,0.013438227
2025-11-28 16:21:00,14.43.133.160,116.128.69.37,25990,80,TCP,37519,55320,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/phpmyadmin?id=193008,0,0,benign,16,4,api.service.io,92839,1,2235767296.0,0.21563517,0.005736819
2025-10-12 13:29:00,14.47.219.88,113.242.176.4,34037,21,TCP,76953,76930,zgrab/0.x,https://api.service.io/backup.sql?id=633774,0,0,benign,13,6,api.service.io,153883,0,22671099904.0,0.21563517,0.12789811
2025-10-11 23:09:00,14.54.37.123,239.115.239.101,29154,443,TCP,27664,56128,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://internal.bank.local/admin?id=460580,0,0,benign,23,5,internal.bank.local,83792,1,1657851904.0,0.21563517,0.009338766
2025-10-02 06:29:00,14.56.196.94,71.228.187.131,40499,443,TCP,16721,54751,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",,0,0,benign,6,3,,71472,1,75588059136.0,0.22139975,0.0042965943
2025-12-15 19:41:00,14.63.216.187,152.161.37.75,55380,443,TCP,17965,13648,python-requests/2.31.0,,0,0,benign,19,0,,31613,1,13254844416.0,0.22139975,0.003414628
2025-12-02 03:18:00,14.63.35.189,220.255.55.137,56763,3389,TCP,167287,682201,zgrab/0.x,https://app.company.in/wp-login.php?id=494283,0,0,benign,3,1,app.company.in,849488,0,47429304320.0,0.21563517,0.07959168
2025-11-16 15:14:00,14.75.38.120,93.248.210.10,47960,21,TCP,40753,21953,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/dashboard?id=677270,1,0,benign,15,6,portal.example.org,62706,0,440336768.0,0.21563517,0.004988834
2025-12-27 01:16:00,14.89.144.14,39.68.252.11,17812,443,TCP,3342,1657,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/.env?id=327923,0,0,benign,1,5,internal.bank.local,4999,1,14905251840.0,0.21563517,0.0046374793
2025-11-06 05:37:00,14.90.109.158,23.173.219.149,8913,80,TCP,7051,27121,curl/8.4.0,,0,0,benign,5,3,,34172,1,6674745344.0,0.22139975,0.027647777
2025-11-01 07:42:00,14.93.225.246,226.153.2.134,54963,1433,TCP,12762,21394,curl/8.4.0,https://api.service.io/?id=909814,1,0,benign,7,5,api.service.io,34156,0,14097889280.0,0.21563517,0.025325315
2025-12-25 22:56:00,14.95.246.43,229.33.209.184,64923,80,TCP,183626,98849,python-requests/2.31.0,https://portal.example.org/admin?id=770805,0,0,benign,22,3,portal.example.org,282475,1,70308839424.0,0.21563517,0.0012722603
2025-12-02 07:15:00,140.125.96.23,95.99.143.66,41014,443,TCP,545222,120808,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/manager/html?id=396862,1,0,benign,7,1,portal.example.org,666030,1,59804176384.0,0.21563517,0.005883221
2025-11-02 23:50:00,140.127.135.240,14.156.144.133,3306,21,UDP,79209,113207,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,0,0,benign,23,6,,192416,0,51782823936.0,0.22139975,0.0045416965
2025-12-06 14:12:00,140.147.148.202,247.122.250.78,53179,21,TCP,169429,199357,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/backup.sql?id=981220,1,0,benign,14,5,api.service.io,368786,0,7867331072.0,0.21563517,0.009239222
