timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,bytes_total,hour,dow,is_web,is_internal_traffic,temporal_score,relational_score,xgb_proba,threat_category
2026-03-09 09:37:18.428335,192.168.10.237,192.168.9.28,32217,8080,TCP,1907,143,2050,9,0,1,1,0.008530941047678087,0.3232629201091122,0.7173100269914451,Privilege Abuse
2026-03-09 09:35:57.428335,192.168.1.210,107.116.216.41,64634,22,UDP,1862,5760,7622,9,0,0,0,0.02766356231177521,0.0024906271140405535,0.07764385388396805,Normal
2026-03-09 09:35:12.428335,192.168.3.190,54.217.229.180,36975,22,UDP,1710,7020,8730,9,0,0,0,0.02180360128770033,0.014396620641569562,0.0,Normal
2026-03-09 09:38:22.428335,192.168.3.72,10.36.122.112,41348,53,TCP,1612,6130,7742,9,0,0,0,0.002905804088881643,0.009734015102819023,0.15392214487873387,Normal
2026-03-09 09:33:06.428335,192.168.7.226,76.75.58.21,45436,445,UDP,864,7377,8241,9,0,0,0,0.0280752638101354,0.02017585465035788,0.0274342950423844,Normal
2026-03-09 09:32:37.428335,192.168.4.221,54.230.212.250,21383,3389,UDP,1972,1739,3711,9,0,0,0,0.022835222281511428,0.015621705323536288,0.08098519062700324,Normal
2026-03-09 09:34:11.428335,192.168.6.135,212.18.70.228,34653,80,UDP,479,1506,1985,9,0,1,0,0.026998153643730222,0.014850952798320664,0.09468101107694554,Normal
2026-03-09 09:32:15.428335,192.168.10.252,138.160.157.125,23585,3389,UDP,1797,4817,6614,9,0,0,0,0.019992899285916688,0.023690513268657176,0.0,Normal
2026-03-09 09:39:16.428335,192.168.0.132,48.221.251.89,59092,80,TCP,1974,2089,4063,9,0,1,0,0.023181390986230198,0.012524272893208756,0.1959778020539062,Normal
2026-03-09 09:38:59.428335,192.168.2.95,143.143.185.110,14274,443,UDP,1989,2063,4052,9,0,1,0,0.011082075338063962,9.980099234736806e-05,0.11464877890536432,Normal
2026-03-09 09:34:56.428335,192.168.0.157,108.54.70.76,47504,80,TCP,1465,668,2133,9,0,1,0,0.009586289935765739,0.03325512175903698,0.09308347124832864,Normal
2026-03-09 09:37:00.428335,192.168.2.213,192.38.127.154,4523,53,TCP,459,5552,6011,9,0,0,0,0.01063345012725868,0.000713701110251895,0.12100224210819249,Normal
2026-03-09 09:33:47.428335,192.168.8.156,219.131.134.18,10564,445,UDP,197,4887,5084,9,0,0,0,0.02375717805151999,0.025586405689821623,0.07609720407910449,Normal
2026-03-09 09:36:38.428335,192.168.6.32,101.168.47.81,25467,445,TCP,1531,1055,2586,9,0,0,0,0.02268767125784639,0.015977449597699474,0.18941378136452464,Normal
2026-03-09 09:37:42.428335,192.168.3.202,109.138.5.38,48885,22,UDP,688,759,1447,9,0,0,0,0.0205318178042658,0.027361932141772898,0.16788686304365613,Normal
2026-03-09 09:41:09.428335,192.168.3.79,174.253.203.225,45975,445,TCP,181,6771,6952,9,0,0,0,0.03796320000202,0.009052503605741884,0.036807434500565867,Normal
2026-03-09 09:33:02.428335,192.168.5.72,41.47.235.62,4275,22,UDP,148,1633,1781,9,0,0,0,0.0048497877778883106,0.025694850971816556,0.13445227662750495,Normal
2026-03-09 09:37:43.428335,192.168.9.187,192.168.1.225,8192,22,UDP,1516,3928,5444,9,0,0,1,0.008446289000172521,0.34048618766929656,0.19478815609780592,Privilege Abuse
2026-03-09 09:39:34.428335,192.168.0.208,78.47.228.28,60377,3389,UDP,1577,1835,3412,9,0,0,0,0.037649038900936994,0.031250240294547905,0.1382756637296475,Normal
2026-03-09 09:38:56.428335,192.168.9.91,222.180.171.155,6298,8080,TCP,1145,4903,6048,9,0,1,0,0.03012642936674964,0.01829610432238183,0.0,Normal
2026-03-09 09:41:00.428335,192.168.8.44,76.10.90.62,24507,445,UDP,1745,5445,7190,9,0,0,0,0.20256833834187926,0.01185251603270413,0.2541813236242368,Suspicious Login
2026-03-09 09:34:38.428335,192.168.1.197,113.177.139.250,30336,8080,UDP,1083,1041,2124,9,0,1,0,0.017847871794382186,0.002308688680591045,0.12367998170524408,Normal
2026-03-09 09:35:20.428335,192.168.8.155,49.206.105.25,28492,445,UDP,889,1574,2463,9,0,0,0,0.02262795439438183,0.056687135311607906,0.024978175509891093,Normal
2026-03-09 09:40:14.428335,192.168.5.90,166.241.85.89,48646,445,TCP,1557,1244,2801,9,0,0,0,0.014455692911725758,0.01906065658756878,0.0,Normal
2026-03-09 09:32:14.428335,192.168.8.241,146.246.167.238,48992,8080,UDP,885,3300,4185,9,0,1,0,0.014622790924653888,0.044203404880947456,0.0,Normal
2026-03-09 09:36:30.428335,192.168.1.232,106.21.113.222,14083,445,UDP,89,436,525,9,0,0,0,0.02611838847961515,0.0268521300207716,0.027019669719809333,Normal
2026-03-09 09:35:11.428335,192.168.3.135,70.147.212.171,13279,8080,UDP,1627,2055,3682,9,0,1,0,0.024336073989166086,0.013100608529789257,0.14022529988926588,Normal
2026-03-09 09:37:00.428335,192.168.6.151,98.84.173.190,1933,80,TCP,1649,2289,3938,9,0,1,0,0.008897587175859287,0.0061267244764348725,0.045507142553056774,Normal
2026-03-09 09:31:54.428335,192.168.0.212,192.168.4.36,45866,445,UDP,1636,5709,7345,9,0,0,1,0.02121724626507467,0.1312433642244813,0.4805461168126115,Privilege Abuse
2026-03-09 09:39:24.428335,192.168.2.35,183.232.109.8,27189,443,UDP,843,1020,1863,9,0,1,0,0.0010480762923012789,0.019310324365934235,0.036126766383014056,Normal
2026-03-09 09:37:13.428335,192.168.3.106,47.199.244.7,52893,53,UDP,845,5363,6208,9,0,0,0,0.02154453749681905,0.010423933654096676,0.07189203483200918,Normal
2026-03-09 09:40:47.428335,192.168.9.138,215.17.103.218,8062,53,TCP,387,423,810,9,0,0,0,0.2380430027445087,0.033975113622177325,0.49700378345517326,Suspicious Login
2026-03-09 09:33:16.428335,192.168.2.201,192.168.0.10,41486,22,UDP,813,621,1434,9,0,0,1,0.02869741171635852,0.13113084884434564,0.44892149500055023,Privilege Abuse
2026-03-09 09:37:27.428335,192.168.4.96,20.36.244.196,3327,22,UDP,1477,5027,6504,9,0,0,0,0.03870308785880057,0.009666383622124033,0.0,Normal
2026-03-09 09:33:19.428335,192.168.5.115,92.143.152.108,16369,53,UDP,457,6296,6753,9,0,0,0,0.009230843655445046,0.02558338733755068,0.15553710128204595,Normal
2026-03-09 09:38:02.428335,192.168.9.175,161.239.81.12,22272,8080,UDP,1828,6015,7843,9,0,1,0,0.0187697876038635,0.010297552063312424,0.057268272587415035,Normal
2026-03-09 09:33:29.428335,192.168.7.19,113.173.148.213,8379,22,UDP,827,4119,4946,9,0,0,0,0.008495395548529376,0.022485368460195797,0.1638163894922708,Normal
2026-03-09 09:38:35.428335,192.168.7.224,192.168.0.14,20355,443,TCP,282,5438,5720,9,0,1,1,0.001168806511629289,0.23298310558491403,0.6695778227649445,Privilege Abuse
2026-03-09 09:36:43.428335,192.168.5.66,152.254.94.6,52733,8080,UDP,1950,3163,5113,9,0,1,0,0.010641198749950525,0.020272774505865992,0.079229302174179,Normal
2026-03-09 09:33:38.428335,192.168.1.154,11.48.216.39,45125,445,UDP,771,3686,4457,9,0,0,0,0.4914251079348431,0.255005649994256,0.8714972451104391,Account Takeover
2026-03-09 09:38:13.428335,192.168.0.195,90.113.201.187,26049,8080,TCP,806,1664,2470,9,0,1,0,0.03204525619443521,0.017320727155686125,0.03247982583694985,Normal
2026-03-09 09:37:29.428335,192.168.5.212,195.92.2.53,27187,443,UDP,148,192,340,9,0,1,0,0.005097326152117731,0.004761588897533926,0.06155122065814179,Normal
2026-03-09 09:40:52.428335,192.168.5.34,76.143.82.7,14408,3389,UDP,1251,1805,3056,9,0,0,0,0.012430232882792675,0.015313595584811613,0.0,Normal
2026-03-09 09:37:45.428335,192.168.0.91,192.168.2.198,60280,445,UDP,1062,7280,8342,9,0,0,1,0.026402183377266582,0.25675305158786654,0.6823924395367148,Privilege Abuse
2026-03-09 09:35:27.428335,192.168.2.25,108.144.80.167,58911,443,TCP,1220,6765,7985,9,0,1,0,0.013184621941050034,0.02377758204194494,0.0,Normal
2026-03-09 09:36:41.428335,192.168.8.94,64.255.125.143,37149,3389,TCP,254,2806,3060,9,0,0,0,0.021522333420693297,0.03299477435352502,0.09983803223374163,Normal
2026-03-09 09:34:50.428335,192.168.7.177,104.247.153.31,49845,443,UDP,945,5486,6431,9,0,1,0,0.01673820632733894,0.014840665716723173,0.24103188472780493,Normal
2026-03-09 09:39:02.428335,192.168.10.188,4.93.179.113,3483,3389,UDP,1898,2832,4730,9,0,0,0,0.27500383815025536,0.41201226013623204,0.8639835793848861,Account Takeover
2026-03-09 09:39:38.428335,192.168.6.1,74.85.137.82,19148,3389,UDP,1431,3606,5037,9,0,0,0,0.009353850318043424,0.01661438520696101,0.11909467240675814,Normal
2026-03-09 09:39:23.428335,192.168.10.11,63.194.218.65,55292,8080,UDP,1951,383,2334,9,0,1,0,0.015341539033487228,0.01908803038978076,0.13460443846942693,Normal
2026-03-09 09:34:27.428335,192.168.0.183,112.75.32.160,54652,8080,TCP,1828,6734,8562,9,0,1,0,0.2563567842082314,0.026346432830070543,0.6149718648054536,Suspicious Login
2026-03-09 09:39:28.428335,192.168.10.25,159.49.33.198,63554,445,TCP,1081,3909,4990,9,0,0,0,0.008789112307083726,0.01856691075378089,0.08322653796912126,Normal
2026-03-09 09:36:34.428335,192.168.1.6,178.9.233.143,33483,80,UDP,213,5066,5279,9,0,1,0,0.021006896175557153,0.022398807412706424,0.14703263363349353,Normal
2026-03-09 09:38:30.428335,192.168.3.155,144.185.60.229,59219,3389,UDP,89,4788,4877,9,0,0,0,0.2725091380688234,0.032318816694003744,0.47992470340621335,Suspicious Login
2026-03-09 09:35:41.428335,192.168.3.162,145.12.193.11,22924,8080,TCP,1562,6743,8305,9,0,1,0,0.031398828720232405,0.03499296274148296,0.16777979050782765,Normal
2026-03-09 09:33:56.428335,192.168.3.241,135.188.183.9,55894,80,TCP,106,5799,5905,9,0,1,0,0.0166088535441581,0.023043641369485852,0.06210728101743764,Normal
2026-03-09 09:40:23.428335,192.168.0.175,45.148.33.55,11986,80,UDP,339,3491,3830,9,0,1,0,0.01839248813250181,0.010376058082495946,0.24515831655316186,Normal
2026-03-09 09:37:06.428335,192.168.9.65,12.92.135.225,13287,3389,UDP,397,883,1280,9,0,0,0,0.02670743006554231,0.023464081764190643,0.1378111229725342,Normal
2026-03-09 09:35:17.428335,192.168.0.141,14.206.136.9,28176,443,TCP,995,58,1053,9,0,1,0,0.13413610648964402,0.023299695577860765,0.7822565352718021,Suspicious Login
2026-03-09 09:31:18.428335,192.168.4.244,13.64.191.14,28825,445,UDP,973,6972,7945,9,0,0,0,0.027012731296917145,0.014103000392346837,0.13046232200033459,Normal
2026-03-09 09:33:18.428335,192.168.6.125,56.215.148.86,39657,8080,UDP,1167,2673,3840,9,0,1,0,0.21309942288013373,0.022135818726933515,0.4437797399374947,Suspicious Login
2026-03-09 09:38:36.428335,192.168.10.159,108.62.56.142,50831,8080,UDP,109,3800,3909,9,0,1,0,0.01906909312497735,0.009961625114072645,0.0,Normal
2026-03-09 09:40:21.428335,192.168.6.122,122.236.84.181,31399,53,UDP,1090,159,1249,9,0,0,0,0.02767726793844567,0.022706541560580842,0.07317727133682651,Normal
2026-03-09 09:40:03.428335,192.168.5.220,115.168.135.232,12669,53,TCP,1650,1529,3179,9,0,0,0,0.02182246633934843,0.002091859913769284,0.0,Normal
2026-03-09 09:39:27.428335,192.168.5.85,176.32.43.220,25084,8080,UDP,705,907,1612,9,0,1,0,0.025433654322097127,0.009352666455683849,0.004576136270511011,Normal
2026-03-09 09:40:27.428335,192.168.3.105,147.21.4.140,45107,3389,UDP,79,3223,3302,9,0,0,0,0.00989401640188867,0.006240510218982554,0.08759846668452126,Normal
2026-03-09 09:40:40.428335,192.168.5.114,185.1.243.223,54747,53,UDP,1026,3807,4833,9,0,0,0,0.05362481692517951,0.02221938834741509,0.48929409017891357,Suspicious Login
2026-03-09 09:36:15.428335,192.168.10.178,83.214.253.147,16313,22,UDP,288,5189,5477,9,0,0,0,0.009774795026601302,0.013827064829560844,0.32679594772987774,Normal
2026-03-09 09:33:39.428335,192.168.10.21,36.37.197.191,13049,3389,UDP,1595,7502,9097,9,0,0,0,0.2072136029421746,0.17117239154084904,0.7624418557250515,Account Takeover
2026-03-09 09:35:52.428335,192.168.10.153,68.246.223.38,55077,22,TCP,651,2138,2789,9,0,0,0,0.31627139325496306,0.026585743199306174,0.27856564750612417,Suspicious Login
2026-03-09 09:36:10.428335,192.168.8.199,1.90.0.127,30110,445,TCP,1195,7695,8890,9,0,0,0,0.030103104978791283,0.0069289873504043906,0.0,Normal
2026-03-09 09:35:29.428335,192.168.7.162,148.78.24.122,36611,3389,TCP,1172,2142,3314,9,0,0,0,0.015295535505610249,0.01649234279513311,0.23958939961753625,Normal
2026-03-09 09:32:34.428335,192.168.5.113,34.198.6.112,38275,22,UDP,772,4770,5542,9,0,0,0,0.018156653953598577,0.011821887964245941,0.16590180189988282,Normal
2026-03-09 09:34:50.428335,192.168.1.158,55.18.218.27,59815,22,UDP,1116,4589,5705,9,0,0,0,0.022078731147607916,0.020534631667811224,0.03792973837502301,Normal
2026-03-09 09:34:46.428335,192.168.5.125,127.126.157.185,33603,8080,UDP,860,6417,7277,9,0,1,0,0.0182467330808049,0.023419361902512252,0.02400872819489415,Normal
2026-03-09 09:35:23.428335,192.168.0.47,192.168.5.87,50041,8080,TCP,1430,7569,8999,9,0,1,1,0.01463679002264593,0.4098104059483883,0.40408069279033587,Privilege Abuse
2026-03-09 09:33:49.428335,192.168.7.167,212.232.74.67,54636,80,UDP,283,6480,6763,9,0,1,0,0.027975314058264873,0.022640880032396365,0.1582049719551289,Normal
2026-03-09 09:31:24.428335,192.168.0.241,52.17.109.215,32810,443,UDP,884,6919,7803,9,0,1,0,0.2616972473938872,0.024227682112705092,0.7624494678645997,Suspicious Login
2026-03-09 09:34:47.428335,192.168.3.120,126.109.186.237,17700,8080,UDP,1118,3404,4522,9,0,1,0,0.014917511641138272,0.013979545955481062,0.0,Normal
2026-03-09 09:35:51.428335,192.168.8.89,115.193.222.117,12687,3389,UDP,1974,6095,8069,9,0,0,0,0.016013590283990985,0.020895740064574158,0.14574588338623246,Normal
2026-03-09 09:38:00.428335,192.168.0.59,106.99.225.105,43214,80,UDP,275,6832,7107,9,0,1,0,0.02444858802909447,0.02112403246037951,0.16364804229138624,Normal
2026-03-09 09:35:09.428335,192.168.1.60,60.135.70.237,61804,80,UDP,741,3965,4706,9,0,1,0,0.030294898700359778,0.03226241958618531,0.09477974157978257,Normal
2026-03-09 09:37:46.428335,192.168.9.175,189.192.163.106,17625,80,TCP,787,5437,6224,9,0,1,0,0.034572740716979466,0.012334385932064765,0.06473316375420074,Normal
2026-03-09 09:32:03.428335,192.168.0.26,212.214.93.49,9808,8080,TCP,1678,4937,6615,9,0,1,0,0.0,0.012496069732387632,0.0,Normal
2026-03-09 09:36:05.428335,192.168.9.176,122.121.127.183,53129,8080,UDP,1802,5532,7334,9,0,1,0,0.002545286557408856,0.029817126066461083,0.2247768604306409,Normal
2026-03-09 09:39:40.428335,192.168.5.117,99.178.170.76,63510,443,UDP,1591,3479,5070,9,0,1,0,0.037629488019691695,0.01060081980350061,0.06769158087670683,Normal
2026-03-09 09:34:53.428335,192.168.5.231,192.168.1.225,48205,80,UDP,1671,1050,2721,9,0,1,1,0.03738774560719545,0.25260150255397645,0.5528549047688698,Privilege Abuse
2026-03-09 09:38:33.428335,192.168.8.110,201.49.46.39,63199,80,TCP,1653,4701,6354,9,0,1,0,0.12334381324422872,0.008570598186543823,0.4479856766953236,Suspicious Login
2026-03-09 09:37:10.428335,192.168.4.73,208.154.12.202,53786,445,TCP,182,214,396,9,0,0,0,0.022428697535391503,0.01451586449482685,0.12270787419387176,Normal
2026-03-09 09:39:41.428335,192.168.2.82,192.168.8.64,57082,3389,TCP,1980,7531,9511,9,0,0,1,0.014542279476216353,0.3413033326966898,0.25676998329878703,Privilege Abuse
2026-03-09 09:35:08.428335,192.168.4.227,159.222.185.40,51359,22,UDP,1616,7480,9096,9,0,0,0,0.026588780265475787,0.028490618343883986,0.15847396999628505,Normal
2026-03-09 09:33:39.428335,192.168.6.157,56.159.62.253,42164,445,TCP,942,72,1014,9,0,0,0,0.029720965210765553,0.010276063019008375,0.16528918956638583,Normal
2026-03-09 09:40:52.428335,192.168.5.130,24.189.185.72,15812,80,TCP,1962,5740,7702,9,0,1,0,0.022297690229093125,0.03472916852145336,0.21469025863250074,Normal
2026-03-09 09:35:25.428335,192.168.8.35,192.168.0.143,23192,80,UDP,1614,624,2238,9,0,1,1,0.017178399472559388,0.3048656338205327,0.646510902494265,Privilege Abuse
2026-03-09 09:35:19.428335,192.168.7.64,133.30.215.18,59648,445,UDP,791,5552,6343,9,0,0,0,0.006002458459143729,0.018440507617297364,0.05760708635447447,Normal
2026-03-09 09:37:55.428335,192.168.0.246,192.168.0.203,56308,443,UDP,826,3221,4047,9,0,1,1,0.02402715316838111,0.30058245445176,0.43563051308089606,Privilege Abuse
2026-03-09 09:36:26.428335,192.168.8.9,39.233.141.124,28827,8080,UDP,1156,2212,3368,9,0,1,0,0.025314162595146943,0.0123682790138658,0.161585329849003,Normal
2026-03-09 09:34:48.428335,192.168.6.209,160.230.230.109,40008,53,UDP,1531,1260,2791,9,0,0,0,0.015768141890115012,0.03170957871986707,0.0,Normal
2026-03-09 09:34:39.428335,192.168.4.118,135.179.130.220,31783,445,UDP,1656,3391,5047,9,0,0,0,0.020714853401863714,0.018259705744626476,0.10707859904798475,Normal
2026-03-09 09:39:28.428335,192.168.9.66,192.168.4.69,41971,445,TCP,1388,2483,3871,9,0,0,1,0.026524994257774576,0.3861212912214658,0.717007592435854,Privilege Abuse
2026-03-09 09:40:18.428335,192.168.3.211,101.193.86.37,14810,53,UDP,1205,4313,5518,9,0,0,0,0.13126520201474845,0.3863932120267432,0.9558269676541098,Account Takeover
2026-03-09 09:36:09.428335,192.168.4.169,183.26.75.229,39642,3389,TCP,109,7169,7278,9,0,0,0,0.004578374202470453,0.033006142524171264,0.38996891894493163,Suspicious Login
2026-03-09 09:33:05.428335,192.168.10.227,192.168.4.55,9560,443,TCP,1035,4113,5148,9,0,1,1,0.005820286577746046,0.12927242060415706,0.5491612887598485,Privilege Abuse
2026-03-09 09:32:34.428335,192.168.4.169,140.114.139.94,33200,53,TCP,144,4663,4807,9,0,0,0,0.010595458155931384,0.017403934288919082,0.055303997674836215,Normal
2026-03-09 09:31:25.428335,192.168.10.175,23.181.114.168,11442,3389,UDP,569,1383,1952,9,0,0,0,0.34825276797550675,0.021984642396236383,0.49069063405127794,Suspicious Login
2026-03-09 09:40:24.428335,192.168.4.150,81.43.89.127,62533,8080,TCP,602,2184,2786,9,0,1,0,0.016420426696801944,0.028897497448259375,0.0749347331343708,Normal
2026-03-09 09:33:43.428335,192.168.3.119,137.230.232.68,57231,22,UDP,1569,7958,9527,9,0,0,0,0.03263372597392832,0.0,0.12692790632779094,Normal
2026-03-09 09:37:54.428335,192.168.6.50,192.127.90.9,36080,443,TCP,927,6616,7543,9,0,1,0,0.02192198993825679,0.003566317510754414,0.009489510336583268,Normal
2026-03-09 09:36:50.428335,192.168.2.128,66.231.179.132,38841,22,TCP,702,703,1405,9,0,0,0,0.03251416074636216,0.028075988456788912,0.11039818050399293,Normal
2026-03-09 09:33:46.428335,192.168.8.139,181.133.89.23,23583,3389,UDP,1622,6920,8542,9,0,0,0,0.02418306500537869,0.02582779364136977,0.18525285536697797,Normal
2026-03-09 09:32:33.428335,192.168.10.115,192.168.10.43,63611,22,TCP,1316,6483,7799,9,0,0,1,0.03125792533132895,0.29806541628070204,0.9393483000066116,Privilege Abuse
2026-03-09 09:34:33.428335,192.168.7.20,197.240.230.133,37194,80,TCP,1946,4375,6321,9,0,1,0,0.0,0.0396915110847286,0.043718370237504786,Normal
2026-03-09 09:32:50.428335,192.168.3.156,24.77.247.43,37456,8080,UDP,1964,6472,8436,9,0,1,0,0.028973435457461727,0.004690683202450752,0.20859413792524392,Normal
2026-03-09 09:37:56.428335,192.168.1.31,40.11.16.147,57806,8080,TCP,1963,4244,6207,9,0,1,0,0.021767008049323036,0.02210847756830707,0.18069313050309602,Normal
2026-03-09 09:33:07.428335,192.168.9.168,5.37.249.69,39401,22,TCP,1562,1440,3002,9,0,0,0,0.003082291195512836,0.008445837548155255,0.12378983385922412,Normal
2026-03-09 09:40:49.428335,192.168.5.143,192.168.1.86,43752,8080,UDP,1192,550,1742,9,0,1,1,0.001151210772790328,0.23120787970544873,0.6889897973183174,Privilege Abuse
2026-03-09 09:38:56.428335,192.168.3.160,192.168.9.250,27691,3389,TCP,721,4852,5573,9,0,0,1,0.015782777475851394,0.09298349484719673,0.6360233211248462,Privilege Abuse
2026-03-09 09:39:48.428335,192.168.7.130,192.168.4.203,49472,443,UDP,580,628,1208,9,0,1,1,0.0035246850531858963,0.4574034581651752,0.9070017217653467,Privilege Abuse
2026-03-09 09:31:31.428335,192.168.2.175,197.117.125.30,12926,22,UDP,1514,475,1989,9,0,0,0,0.02300300326634358,0.019708198408122487,0.028551806079851,Normal
2026-03-09 09:33:55.428335,192.168.7.151,13.97.108.113,62574,443,UDP,1317,3372,4689,9,0,1,0,0.021466664291323115,0.025405720755851506,0.06448721320021218,Normal
2026-03-09 09:39:18.428335,192.168.5.123,101.25.190.236,14866,445,TCP,784,1819,2603,9,0,0,0,0.4239736184168278,0.09827324362758524,0.7145064763898683,Account Takeover
2026-03-09 09:35:06.428335,192.168.7.222,95.3.172.221,28438,80,UDP,793,492,1285,9,0,1,0,0.018469188505964265,0.014540341067561177,0.11244582279540595,Normal
2026-03-09 09:35:38.428335,192.168.10.59,108.214.99.199,10382,445,TCP,1363,3441,4804,9,0,0,0,0.024690285928873217,0.023909409092631,0.19338434232728086,Normal
2026-03-09 09:38:52.428335,192.168.8.45,155.97.217.151,57294,8080,UDP,517,3404,3921,9,0,1,0,0.01806000116032323,0.0098961760588705,0.11490861250434288,Normal
2026-03-09 09:31:28.428335,192.168.5.195,143.95.149.224,34868,53,TCP,448,981,1429,9,0,0,0,0.00696987638154613,0.031464415432557735,0.032893317112980186,Normal
2026-03-09 09:37:46.428335,192.168.10.217,192.63.154.218,49328,53,TCP,469,1857,2326,9,0,0,0,0.02972936566375599,0.026654529182882056,0.06827166035693359,Normal
2026-03-09 09:38:50.428335,192.168.7.48,10.210.215.105,2777,445,UDP,243,6663,6906,9,0,0,0,0.02596611209234185,0.019819072706877227,0.11029488956894451,Normal
2026-03-09 09:37:35.428335,192.168.1.194,151.25.71.55,64091,53,UDP,1456,6094,7550,9,0,0,0,0.021446778142359936,0.011739956522288878,0.008348827051584976,Normal
2026-03-09 09:35:11.428335,192.168.1.253,115.219.168.170,34857,3389,UDP,1055,4192,5247,9,0,0,0,0.0040385527485055465,0.016613936674566895,0.03380929797418229,Normal
2026-03-09 09:34:47.428335,192.168.2.207,57.191.166.34,1858,22,TCP,715,3925,4640,9,0,0,0,0.007410991271911185,0.016094308179975203,0.18851248157287387,Normal
2026-03-09 09:36:30.428335,192.168.4.232,1.133.77.144,11532,22,UDP,1221,3326,4547,9,0,0,0,0.3330496488518198,0.3021550387142271,0.7267866320364468,Account Takeover
2026-03-09 09:41:00.428335,192.168.3.174,16.36.240.232,22560,8080,UDP,1717,4321,6038,9,0,1,0,0.024517562557020183,0.03972775675597376,0.060856552536057075,Normal
2026-03-09 09:32:25.428335,192.168.0.56,194.159.161.167,51834,80,UDP,1030,2883,3913,9,0,1,0,0.02559052282993534,0.014845230071089763,0.06275934196795456,Normal
2026-03-09 09:38:02.428335,192.168.1.141,77.96.155.86,31651,53,UDP,386,5610,5996,9,0,0,0,0.025443787305292294,0.018809033281942507,0.0024781098138150215,Normal
2026-03-09 09:34:27.428335,192.168.9.186,222.229.240.82,12108,8080,TCP,1917,65,1982,9,0,1,0,0.1584117037627488,0.023943452707152695,0.6630836630267771,Suspicious Login
2026-03-09 09:38:53.428335,192.168.10.17,192.168.6.41,37346,22,TCP,958,3246,4204,9,0,0,1,0.01710357581600952,0.38888058325240427,0.8730056702640812,Privilege Abuse
2026-03-09 09:32:39.428335,192.168.1.226,154.82.104.105,58576,3389,UDP,1691,6827,8518,9,0,0,0,0.029421223454497054,0.01469200053846063,0.0,Normal
2026-03-09 09:31:25.428335,192.168.1.210,139.249.197.125,63636,53,UDP,1664,1130,2794,9,0,0,0,0.2281863019344923,0.018245146501780343,0.2547587339317814,Suspicious Login
2026-03-09 09:38:43.428335,192.168.0.143,84.234.185.98,53270,53,UDP,1829,1852,3681,9,0,0,0,0.0285503470540441,0.03628571862691318,0.08304274284854571,Normal
2026-03-09 09:36:40.428335,192.168.10.87,192.168.10.33,14851,8080,TCP,394,526,920,9,0,1,1,0.017546960658474737,0.3677926763294501,0.5467918390905396,Privilege Abuse
2026-03-09 09:37:11.428335,192.168.9.134,8.203.14.137,29545,3389,TCP,387,2262,2649,9,0,0,0,0.027337449504394047,0.01925461599482469,0.11728218913113984,Normal
2026-03-09 09:33:29.428335,192.168.9.16,80.156.114.86,19271,443,TCP,1021,7950,8971,9,0,1,0,0.10707602211962151,0.020488138619890132,0.5015963068208424,Suspicious Login
2026-03-09 09:33:14.428335,192.168.6.228,169.112.164.84,15832,22,TCP,602,495,1097,9,0,0,0,0.024286103785146097,0.018431010825831425,0.07614323136043935,Normal
2026-03-09 09:31:33.428335,192.168.3.90,86.106.177.46,17072,443,TCP,1062,4638,5700,9,0,1,0,0.02692922661257861,0.010359854424984756,0.25223743301569024,Normal
2026-03-09 09:32:08.428335,192.168.2.43,2.22.164.62,33012,443,UDP,717,2197,2914,9,0,1,0,0.019772213234135555,0.01876388575305955,0.13989661069229947,Normal
2026-03-09 09:35:14.428335,192.168.9.179,145.221.236.11,41285,8080,TCP,1966,1454,3420,9,0,1,0,0.021237701656425242,0.022980911139449046,0.09129713248258375,Normal
